symbol,company,group,period_end,title,publish_dt,tracing_no,is_revision,excel_url,energy_type,unit,month_qty,month_rate_rial,month_amount_mrial,ytd_qty,ytd_rate_rial,ytd_amount_mrial,month,year,gregorian
فسبزوار,فولاد سبزوار,steel,1402/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۷/۳۰,۱۴۰۲/۰۸/۰۵ ۱۱:۱۸:۳۹,1097932,False,https://excel.codal.ir/service/Excel/GetAll/KiHXXLmLsczWVRbvzlMQ6g%3d%3d/0,گاز طبیعی,مترمکعب,8507187.0,44301.0,376879.0,65142426.0,33539.0,2184780.0,1402-07,1402,2023-10-22
فسبزوار,فولاد سبزوار,steel,1402/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۸/۳۰,۱۴۰۲/۰۹/۰۴ ۱۵:۴۸:۲۹,1111995,False,https://excel.codal.ir/service/Excel/GetAll/ehueisqrSUJYWJKP8OCgLw%3d%3d/0,گاز طبیعی,مترمکعب,8302548.0,34551.0,286864.0,73444974.0,33649.0,2471340.0,1402-08,1402,2023-11-21
فسبزوار,فولاد سبزوار,steel,1402/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۹/۳۰(اصلاحیه),۱۴۰۲/۱۰/۳۰ ۱۴:۲۹:۰۰,1143099,True,https://excel.codal.ir/service/Excel/GetAll/LufIESGqZgHr5tIuGhotqA%3d%3d/0,گاز طبیعی,مترمکعب,6288872.0,85179.0,535681.0,79733846.0,37919.0,3023395.0,1402-09,1402,2023-12-21
فسبزوار,فولاد سبزوار,steel,1402/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۰/۳۰,۱۴۰۲/۱۱/۰۵ ۱۳:۰۷:۳۳,1146822,False,https://excel.codal.ir/service/Excel/GetAll/j3PNzQQQaQQQMAOiKIieHAqspzBQ%3d%3d/0,گاز طبیعی,مترمکعب,15938943.0,37036.0,590319.0,15938943.0,37036.0,590319.0,1402-10,1402,2024-01-20
فسبزوار,فولاد سبزوار,steel,1402/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۱/۳۰,۱۴۰۲/۱۲/۰۵ ۱۴:۲۹:۱۹,1158022,False,https://excel.codal.ir/service/Excel/GetAll/C82Zndb9M2x112wMMmAkEA%3d%3d/0,گاز طبیعی,مترمکعب,14519297.0,37325.0,541926.0,30458240.0,37174.0,1132245.0,1402-11,1402,2024-02-19
فسبزوار,فولاد سبزوار,steel,1402/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۲/۲۹,۱۴۰۳/۰۱/۰۵ ۲۲:۰۰:۳۵,1171922,False,https://excel.codal.ir/service/Excel/GetAll/uonY9tYA4KLIaAMNg3WZZQ%3d%3d/0,گاز طبیعی,مترمکعب,10043825.0,82016.0,823750.0,40502065.0,48294.0,1955995.0,1402-12,1402,2024-03-19
فسبزوار,فولاد سبزوار,steel,1403/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۲/۳۱,۱۴۰۳/۰۳/۰۲ ۱۵:۵۳:۴۷,1194386,False,https://excel.codal.ir/service/Excel/GetAll/DPbdN2L7dAM5L1H8kFSdvA%3d%3d/0,گاز طبیعی,مترمکعب,23469697.0,35639.0,836447.0,85805450.0,43052.0,3694055.0,1403-02,1403,2024-05-20
فسبزوار,فولاد سبزوار,steel,1403/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۳/۳۱(اصلاحیه),۱۴۰۳/۰۴/۲۴ ۱۳:۱۴:۲۰,1218403,True,https://excel.codal.ir/service/Excel/GetAll/6CqRNO3cUQcYgP9NPi9MXg%3d%3d/0,گاز طبیعی,مترمکعب,22618718.0,33083.0,748300.0,108424168.0,40872.0,4431517.0,1403-03,1403,2024-06-20
فسبزوار,فولاد سبزوار,steel,1403/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۴/۳۱,۱۴۰۳/۰۵/۰۶ ۱۲:۲۵:۱۳,1225095,False,https://excel.codal.ir/service/Excel/GetAll/krKVVY0yQ5PvlQXGpWdU7Q%3d%3d/0,گاز طبیعی,مترمکعب,20582756.0,33240.0,684181.0,129006924.0,39654.0,5115698.0,1403-04,1403,2024-07-21
فسبزوار,فولاد سبزوار,steel,1403/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۵/۳۱,۱۴۰۳/۰۶/۰۵ ۱۴:۲۷:۴۰,1239577,False,https://excel.codal.ir/service/Excel/GetAll/DEEXYg6zqJ4e0kJ1hqfBvA%3d%3d/0,گاز طبیعی,مترمکعب,21327530.0,32073.0,684042.0,150334454.0,38579.0,5799740.0,1403-05,1403,2024-08-21
فسبزوار,فولاد سبزوار,steel,1403/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۶/۳۱(اصلاحیه),۱۴۰۳/۰۷/۲۹ ۱۲:۱۶:۳۷,1258269,True,https://excel.codal.ir/service/Excel/GetAll/a2RXkkUM5bVpIBrZ0yA0fw%3d%3d/0,گاز طبیعی,مترمکعب,9747024.0,32264.0,314479.0,160081478.0,38194.0,6114219.0,1403-06,1403,2024-09-21
فسبزوار,فولاد سبزوار,steel,1403/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۷/۳۰,۱۴۰۳/۰۸/۰۵ ۲۰:۱۰:۲۷,1262094,False,https://excel.codal.ir/service/Excel/GetAll/t3Icr5g8z4W0BAIHGtktfg%3d%3d/0,گاز طبیعی,مترمکعب,22467610.0,30761.0,691126.0,182549088.0,21094.0,3850668.0,1403-07,1403,2024-10-21
فسبزوار,فولاد سبزوار,steel,1403/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۸/۳۰,۱۴۰۳/۰۹/۰۵ ۱۵:۵۲:۴۷,1275548,False,https://excel.codal.ir/service/Excel/GetAll/cekcO9Tge2QhSK1Wj6vk2g%3d%3d/0,گاز طبیعی,مترمکعب,19065748.0,33021.0,629565.0,201614836.0,22222.0,4480234.0,1403-08,1403,2024-11-20
فسبزوار,فولاد سبزوار,steel,1403/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۹/۳۰,۱۴۰۳/۱۰/۰۵ ۱۶:۰۹:۲۹,1288479,False,https://excel.codal.ir/service/Excel/GetAll/ZQQQaQQQqeku643RRSuBJ6uqM0Qg%3d%3d/0,گاز طبیعی,مترمکعب,18948741.0,52528.0,995339.0,220563577.0,28334.0,6249536.0,1403-09,1403,2024-12-20
فسبزوار,فولاد سبزوار,steel,1403/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۰/۳۰,۱۴۰۳/۱۱/۰۴ ۱۵:۳۸:۵۴,1300688,False,https://excel.codal.ir/service/Excel/GetAll/WZDvq91KqUCv9Oy1nGOOObOOO0TQ%3d%3d/0,گاز طبیعی,مترمکعب,18534318.0,70000.0,1297403.0,18534318.0,70000.0,1297403.0,1403-10,1403,2025-01-19
فسبزوار,فولاد سبزوار,steel,1403/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۱/۳۰,۱۴۰۳/۱۲/۰۵ ۱۰:۴۰:۲۱,1311800,False,https://excel.codal.ir/service/Excel/GetAll/9sfOYu1EJrDiE4IQQQaQQQU5jP4A%3d%3d/0,گاز طبیعی,مترمکعب,12038850.0,52534.0,632454.0,30573168.0,63123.0,1929857.0,1403-11,1403,2025-02-18
فسبزوار,فولاد سبزوار,steel,1403/12/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۲/۳۰(اصلاحیه),۱۴۰۴/۰۱/۳۰ ۲۱:۳۷:۴۴,1332394,True,https://excel.codal.ir/service/Excel/GetAll/H5SVOOObOOOY0yyI59WdMWpBUOZQ%3d%3d/0,گاز طبیعی,مترمکعب,16869426.0,124427.0,2099009.0,47442594.0,86946.0,4124932.0,1403-12,1403,2025-03-20
فسبزوار,فولاد سبزوار,steel,1404/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۱/۳۱,۱۴۰۴/۰۲/۰۶ ۰۸:۴۸:۲۷,1335282,False,https://excel.codal.ir/service/Excel/GetAll/bD3NVdQQQaQQQxIg9HJjdCQULBew%3d%3d/0,گاز طبیعی,مترمکعب,24814232.0,92007.0,2283086.0,72256826.0,88684.0,6408018.0,1404-01,1404,2025-04-20
فسبزوار,فولاد سبزوار,steel,1404/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۲/۳۱,۱۴۰۴/۰۳/۰۵ ۱۶:۵۳:۰۰,1345341,False,https://excel.codal.ir/service/Excel/GetAll/8cC2UHModAMk79gTQyw38w%3d%3d/0,برق,مگاوات ساعت,8825.0,15675241.0,138334.0,37450.0,15925207.0,596399.0,1404-02,1404,2025-05-21
فسبزوار,فولاد سبزوار,steel,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱,۱۴۰۴/۰۴/۰۵ ۱۵:۴۸:۵۲,1361697,False,https://excel.codal.ir/service/Excel/GetAll/Gm0t1qjQQQaQQQQHyAtd6d6LU2MQ%3d%3d/0,برق,مگاوات ساعت,8772.0,95775194.0,840140.0,46222.0,31079118.0,1436539.0,1404-03,1404,2025-06-21
فسبزوار,فولاد سبزوار,steel,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۵ ۱۸:۴۲:۲۱,1381075,False,https://excel.codal.ir/service/Excel/GetAll/lc5y4xdVlayXxUuCksJk2w%3d%3d/0,برق,مگاوات ساعت,8765.0,51005819.0,447066.0,54987.0,34255460.0,1883605.0,1404-04,1404,2025-07-22
فسبزوار,فولاد سبزوار,steel,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱,۱۴۰۴/۰۶/۰۵ ۱۷:۱۰:۵۹,1397891,False,https://excel.codal.ir/service/Excel/GetAll/f0rQQQaQQQEbdj432XvPKOOObOOOpxuKYA%3d%3d/0,برق,مگاوات ساعت,9351.0,72054967.0,673786.0,64338.0,39749308.0,2557391.0,1404-05,1404,2025-08-22
فسبزوار,فولاد سبزوار,steel,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱,۱۴۰۴/۰۷/۰۵ ۱۶:۲۶:۱۹,1409739,False,https://excel.codal.ir/service/Excel/GetAll/sXVjeIHQfK6OOObOOOi978dmVC2A%3d%3d/0,برق,مگاوات ساعت,9404.0,67221927.0,632155.0,73742.0,43252773.0,3189546.0,1404-06,1404,2025-09-22
فسبزوار,فولاد سبزوار,steel,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰,۱۴۰۴/۰۸/۰۵ ۱۴:۴۳:۳۰,1424709,False,https://excel.codal.ir/service/Excel/GetAll/bxeSOaf0gFTSPofGIsPT3w%3d%3d/0,آب,مترمکعب,75020.0,770794.0,57825.0,695847.0,896706.0,623970.0,1404-07,1404,2025-10-22
فسبزوار,فولاد سبزوار,steel,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰,۱۴۰۴/۰۸/۰۵ ۱۴:۴۳:۳۰,1424709,False,https://excel.codal.ir/service/Excel/GetAll/bxeSOaf0gFTSPofGIsPT3w%3d%3d/0,برق,مگاوات ساعت,8777.0,20776575.0,182356.0,82519.0,40862129.0,3371902.0,1404-07,1404,2025-10-22
فسبزوار,فولاد سبزوار,steel,1404/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۸/۳۰,۱۴۰۴/۰۹/۰۵ ۲۱:۳۷:۳۱,1442957,False,https://excel.codal.ir/service/Excel/GetAll/1LCxjN3p9TymCpaLOK9ajA%3d%3d/0,آب,مترمکعب,78502.0,481083.0,37766.0,774349.0,854571.0,661736.0,1404-08,1404,2025-11-21
فسبزوار,فولاد سبزوار,steel,1404/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۸/۳۰,۱۴۰۴/۰۹/۰۵ ۲۱:۳۷:۳۱,1442957,False,https://excel.codal.ir/service/Excel/GetAll/1LCxjN3p9TymCpaLOK9ajA%3d%3d/0,برق,مگاوات ساعت,8956.0,21233251.0,190165.0,91474.0,38939983.0,3561996.0,1404-08,1404,2025-11-21
فسبزوار,فولاد سبزوار,steel,1404/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۹/۳۰,۱۴۰۴/۱۰/۰۵ ۲۳:۰۳:۰۱,1461759,False,https://excel.codal.ir/service/Excel/GetAll/BaNZMOOObOOOEpjrfsgAz5l7J00A%3d%3d/0,آب,مترمکعب,62869.0,930236.0,58483.0,837218.0,860253.0,720219.0,1404-09,1404,2025-12-21
فسبزوار,فولاد سبزوار,steel,1404/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۹/۳۰,۱۴۰۴/۱۰/۰۵ ۲۳:۰۳:۰۱,1461759,False,https://excel.codal.ir/service/Excel/GetAll/BaNZMOOObOOOEpjrfsgAz5l7J00A%3d%3d/0,برق,مگاوات ساعت,7847.0,39239327.0,307911.0,99321.0,38963633.0,3869907.0,1404-09,1404,2025-12-21
فسبزوار,فولاد سبزوار,steel,1404/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۱۰/۳۰,۱۴۰۴/۱۱/۰۵ ۱۷:۰۰:۰۶,1477353,False,https://excel.codal.ir/service/Excel/GetAll/OOObOOOv8vJid3K7FygpOOObOOOGzEL5LA%3d%3d/0,آب,مترمکعب,51012.0,1191680.0,60790.0,51012.0,1191680.0,60790.0,1404-10,1404,2026-01-20
فسبزوار,فولاد سبزوار,steel,1404/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۱۰/۳۰,۱۴۰۴/۱۱/۰۵ ۱۷:۰۰:۰۶,1477353,False,https://excel.codal.ir/service/Excel/GetAll/OOObOOOv8vJid3K7FygpOOObOOOGzEL5LA%3d%3d/0,برق,مگاوات ساعت,6094.0,28217919.0,171960.0,6094.0,28217919.0,171960.0,1404-10,1404,2026-01-20
فسبزوار,فولاد سبزوار,steel,1404/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۱۱/۳۰,۱۴۰۴/۱۲/۰۵ ۱۷:۴۲:۱۱,1493962,False,https://excel.codal.ir/service/Excel/GetAll/TYkOkifHmDxlmguxjT5Z1w%3d%3d/0,آب,مترمکعب,53074.0,941930.0,49992.0,104086.0,1064331.0,110782.0,1404-11,1404,2026-02-19
فسبزوار,فولاد سبزوار,steel,1404/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۱۱/۳۰,۱۴۰۴/۱۲/۰۵ ۱۷:۴۲:۱۱,1493962,False,https://excel.codal.ir/service/Excel/GetAll/TYkOkifHmDxlmguxjT5Z1w%3d%3d/0,برق,مگاوات ساعت,6609.0,23239068.0,153587.0,12703.0,25627568.0,325547.0,1404-11,1404,2026-02-19
فسبزوار,فولاد سبزوار,steel,1404/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۱۲/۲۹,۱۴۰۵/۰۱/۰۶ ۰۹:۱۷:۴۹,1503534,False,https://excel.codal.ir/service/Excel/GetAll/1E7vRVd9iLv9iMLG0f9DDQ%3d%3d/0,آب,مترمکعب,58534.0,712406.0,41700.0,162620.0,937658.0,152482.0,1404-12,1404,2026-03-20
فسبزوار,فولاد سبزوار,steel,1404/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۱۲/۲۹,۱۴۰۵/۰۱/۰۶ ۰۹:۱۷:۴۹,1503534,False,https://excel.codal.ir/service/Excel/GetAll/1E7vRVd9iLv9iMLG0f9DDQ%3d%3d/0,برق,مگاوات ساعت,7836.0,23364982.0,183088.0,20539.0,24764351.0,508635.0,1404-12,1404,2026-03-20
فسبزوار,فولاد سبزوار,steel,1405/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۱/۳۱,۱۴۰۵/۰۲/۰۵ ۱۳:۵۳:۱۲,1512443,False,https://excel.codal.ir/service/Excel/GetAll/FzrG4HwxdKiZHVuhkFBYyA%3d%3d/0,آب,مترمکعب,56988.0,53.0,3.0,219608.0,694351.0,152485.0,1405-01,1405,2026-04-20
فسبزوار,فولاد سبزوار,steel,1405/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۱/۳۱,۱۴۰۵/۰۲/۰۵ ۱۳:۵۳:۱۲,1512443,False,https://excel.codal.ir/service/Excel/GetAll/FzrG4HwxdKiZHVuhkFBYyA%3d%3d/0,برق,مگاوات ساعت,7306.0,23984533.0,175231.0,27846.0,25043812.0,697370.0,1405-01,1405,2026-04-20
فسبزوار,فولاد سبزوار,steel,1405/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۲/۳۱,۱۴۰۵/۰۳/۰۵ ۱۳:۳۵:۲۵,1532047,False,https://excel.codal.ir/service/Excel/GetAll/IsX5YGR3cq7tuOOObOOOCOhpreow%3d%3d/0,آب,مترمکعب,68731.0,701445.0,48211.0,288340.0,941021.0,271334.0,1405-02,1405,2026-05-21
فسبزوار,فولاد سبزوار,steel,1405/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۲/۳۱,۱۴۰۵/۰۳/۰۵ ۱۳:۳۵:۲۵,1532047,False,https://excel.codal.ir/service/Excel/GetAll/IsX5YGR3cq7tuOOObOOOCOhpreow%3d%3d/0,برق,مگاوات ساعت,8725.0,99920344.0,871805.0,36571.0,42907632.0,1569175.0,1405-02,1405,2026-05-21
فسبزوار,فولاد سبزوار,steel,1405/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۳/۳۱,۱۴۰۵/۰۴/۰۲ ۱۴:۵۲:۱۱,1554470,False,https://excel.codal.ir/service/Excel/GetAll/lIfPOlzSEMXmAAVCfcxX6A%3d%3d/0,آب,مترمکعب,73785.0,1342129.0,99029.0,362125.0,1022749.0,370363.0,1405-03,1405,2026-06-21
فسبزوار,فولاد سبزوار,steel,1405/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۳/۳۱,۱۴۰۵/۰۴/۰۲ ۱۴:۵۲:۱۱,1554470,False,https://excel.codal.ir/service/Excel/GetAll/lIfPOlzSEMXmAAVCfcxX6A%3d%3d/0,برق,مگاوات ساعت,8893.0,96466209.0,857874.0,45464.0,53383974.0,2427049.0,1405-03,1405,2026-06-21
فصبا,صبا فولاد خلیج فارس,steel,1400/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۰/۱۰/۳۰,۱۴۰۲/۰۲/۰۷ ۱۴:۳۹:۰۷,1018032,False,https://excel.codal.ir/service/Excel/GetAll/IxDGl2U1R6Q8HcNZRBqjrQ%3d%3d/0,برق,مگاوات ساعت,10510.0,4356898.0,45791.0,10510.0,4356898.0,45791.0,1400-10,1400,2022-01-20
فصبا,صبا فولاد خلیج فارس,steel,1400/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۰/۱۱/۳۰,۱۴۰۲/۰۲/۰۷ ۱۶:۵۲:۳۱,1018221,False,https://excel.codal.ir/service/Excel/GetAll/ddFaWTHavOOObOOOnGPgNOOObOOOZQQQaQQQpHqQ%3d%3d/0,برق,مگاوات ساعت,10710.0,4612045.0,49395.0,21220.0,4485674.0,95186.0,1400-11,1400,2022-02-19
فصبا,صبا فولاد خلیج فارس,steel,1400/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۰/۱۲/۲۹,۱۴۰۲/۰۲/۰۷ ۱۷:۲۱:۴۱,1018246,False,https://excel.codal.ir/service/Excel/GetAll/QQQQaQQQtMpMsYwmYrElnLhOOObOOO1QQQaQQQTw%3d%3d/0,برق,مگاوات ساعت,11867.0,4576220.0,54306.0,32547.0,4593112.0,149492.0,1400-12,1400,2022-03-20
فصبا,صبا فولاد خلیج فارس,steel,1401/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۱/۳۱,۱۴۰۲/۰۲/۰۷ ۱۷:۴۲:۵۳,1018252,False,https://excel.codal.ir/service/Excel/GetAll/n4OOObOOOkLKjB5goMX7eQQQaQQQj89fRA%3d%3d/0,برق,مگاوات ساعت,12881.0,4184768.0,53904.0,45428.0,4477327.0,203396.0,1401-01,1401,2022-04-20
فصبا,صبا فولاد خلیج فارس,steel,1401/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۲/۳۱,۱۴۰۲/۰۲/۰۷ ۱۷:۵۵:۰۵,1018255,False,https://excel.codal.ir/service/Excel/GetAll/NBFOVN57lOVKfmI35vl3SA%3d%3d/0,برق,مگاوات ساعت,13114.0,4682172.0,61402.0,58542.0,4523214.0,264798.0,1401-02,1401,2022-05-21
فصبا,صبا فولاد خلیج فارس,steel,1401/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۳/۳۱,۱۴۰۲/۰۲/۰۷ ۱۸:۱۸:۴۸,1018257,False,https://excel.codal.ir/service/Excel/GetAll/LkhRLcbOOObOOOMzOOObOOOnAZmOOObOOOCiQQQaQQQPiw%3d%3d/0,برق,مگاوات ساعت,12178.0,5747495.0,69993.0,70720.0,4734036.0,334791.0,1401-03,1401,2022-06-21
فصبا,صبا فولاد خلیج فارس,steel,1401/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۴/۳۱,۱۴۰۲/۰۲/۰۷ ۱۸:۵۳:۲۸,1018260,False,https://excel.codal.ir/service/Excel/GetAll/Q1MtAE7ahFK8S0SBEQQQaQQQlQuQ%3d%3d/0,برق,مگاوات ساعت,14626.0,7283673.0,106531.0,85346.0,5170975.0,441322.0,1401-04,1401,2022-07-22
فصبا,صبا فولاد خلیج فارس,steel,1401/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۵/۳۱,۱۴۰۲/۰۲/۰۸ ۱۰:۲۸:۲۰,1018263,False,https://excel.codal.ir/service/Excel/GetAll/JhOOObOOOaTf8e8MnVOOObOOOPcU8QQQaQQQWHsA%3d%3d/0,برق,مگاوات ساعت,14536.0,7274216.0,105738.0,99882.0,5477063.0,547060.0,1401-05,1401,2022-08-22
فصبا,صبا فولاد خلیج فارس,steel,1401/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۶/۳۱,۱۴۰۲/۰۲/۰۸ ۱۱:۰۲:۲۲,1018274,False,https://excel.codal.ir/service/Excel/GetAll/WaUomaPNamM1FgUq0Y2j5A%3d%3d/0,برق,مگاوات ساعت,15113.0,6195593.0,93634.0,114995.0,5571494.0,640694.0,1401-06,1401,2022-09-22
فصبا,صبا فولاد خلیج فارس,steel,1401/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۷/۳۰,۱۴۰۲/۰۲/۰۸ ۱۱:۳۰:۲۸,1018276,False,https://excel.codal.ir/service/Excel/GetAll/gJWsfiZWEIwMiu5QQQaQQQLA5wVg%3d%3d/0,برق,مگاوات ساعت,14618.0,5466206.0,79905.0,129613.0,5559620.0,720599.0,1401-07,1401,2022-10-22
فصبا,صبا فولاد خلیج فارس,steel,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰,۱۴۰۲/۰۲/۰۸ ۱۱:۴۹:۵۷,1018280,False,https://excel.codal.ir/service/Excel/GetAll/DicEjP9mltClH6YXVQQQaQQQWcKQ%3d%3d/0,برق,مگاوات ساعت,12608.0,5242386.0,66096.0,142221.0,5531497.0,786695.0,1401-08,1401,2022-11-21
فصبا,صبا فولاد خلیج فارس,steel,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰,۱۴۰۲/۰۲/۰۸ ۱۲:۵۵:۵۱,1018281,False,https://excel.codal.ir/service/Excel/GetAll/UTA4IrnGZ5jmqRHKSt6Ggw%3d%3d/0,برق,مگاوات ساعت,13428.0,5590632.0,75071.0,155649.0,5536598.0,861766.0,1401-09,1401,2022-12-21
فصبا,صبا فولاد خلیج فارس,steel,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰,۱۴۰۲/۰۲/۱۰ ۱۵:۵۱:۲۹,1001183,False,https://excel.codal.ir/service/Excel/GetAll/QQQaQQQw7HSOOObOOOZndpimffk5G1yxXw%3d%3d/0,برق,مگاوات ساعت,1634.0,5252754.0,8583.0,1634.0,5252754.0,8583.0,1401-10,1401,2023-01-20
فصبا,صبا فولاد خلیج فارس,steel,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۲/۰۲/۱۰ ۱۶:۴۸:۳۷,1019544,False,https://excel.codal.ir/service/Excel/GetAll/0Ha6NmQzF80WfXzFguDmNw%3d%3d/0,برق,مگاوات ساعت,5065.0,5763870.0,29194.0,6699.0,5639200.0,37777.0,1401-11,1401,2023-02-19
فصبا,صبا فولاد خلیج فارس,steel,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۲/۲۵ ۱۲:۲۷:۴۱,1025908,True,https://excel.codal.ir/service/Excel/GetAll/fjt8Tku32gYj9ALRM1KNag%3d%3d/0,برق,مگاوات ساعت,13059.0,5806647.0,75829.0,19758.0,5749873.0,113606.0,1401-12,1401,2023-03-20
فصبا,صبا فولاد خلیج فارس,steel,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱(اصلاحیه),۱۴۰۲/۰۳/۰۷ ۱۰:۲۴:۵۴,1031990,True,https://excel.codal.ir/service/Excel/GetAll/Np8RJGfgT7N0JGgQvMcHDw%3d%3d/0,برق,مگاوات ساعت,15539.0,5771543.0,89684.0,35297.0,5759413.0,203290.0,1402-01,1402,2023-04-20
فصبا,صبا فولاد خلیج فارس,steel,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۷ ۱۱:۴۳:۲۲,1032128,False,https://excel.codal.ir/service/Excel/GetAll/RlyHnqXblzL6IWjHH4jgIg%3d%3d/0,برق,مگاوات ساعت,10286.0,5699883.0,58629.0,45583.0,5745980.0,261919.0,1402-02,1402,2023-05-21
