side,entry_time,exit_time,entry,sl,tp,exit,reason,tp_source
long,2026-05-28 19:20:00+00:00,2026-05-28 20:05:00+00:00,73512.82,73279.651845,73736.11,73279.651845,sl,bsl
long,2026-05-29 02:10:00+00:00,2026-05-29 02:15:00+00:00,73623.19,73411.825725,73640.0,73640.0,tp,bsl
short,2026-05-29 05:20:00+00:00,2026-05-29 05:45:00+00:00,73552.02,73683.50334,73210.21,73683.50334,sl,ssl
long,2026-05-29 18:05:00+00:00,2026-05-29 18:50:00+00:00,74043.03,73528.947135,74324.0,73528.947135,sl,bsl
long,2026-05-30 11:35:00+00:00,2026-05-30 12:20:00+00:00,73616.0,73463.26999000002,73658.19,73658.19,tp,bsl
short,2026-05-31 00:35:00+00:00,2026-05-31 01:00:00+00:00,73952.0,74091.027,73781.3,74091.027,sl,ssl
long,2026-05-31 13:55:00+00:00,2026-05-31 14:15:00+00:00,73872.8,73662.3504,74023.99,73662.3504,sl,bsl
short,2026-06-04 16:50:00+00:00,2026-06-04 17:00:00+00:00,63664.01,64436.202,63456.0,63456.0,tp,ssl
short,2026-06-06 05:30:00+00:00,2026-06-06 06:00:00+00:00,60615.54,61206.587999999996,59621.22,61206.587999999996,sl,ssl
long,2026-06-06 11:45:00+00:00,2026-06-07 01:05:00+00:00,60890.01,59470.25,61322.0,61322.0,tp,bsl
long,2026-06-09 20:10:00+00:00,2026-06-09 23:35:00+00:00,62212.72,61571.199,62540.0,61571.199,sl,bsl
long,2026-06-11 22:50:00+00:00,2026-06-11 23:40:00+00:00,63539.99,63238.365000000005,63639.92,63639.92,tp,bsl
short,2026-06-12 08:40:00+00:00,2026-06-12 09:30:00+00:00,63395.0,63895.91199,63008.0,63895.91199,sl,ssl
short,2026-06-12 18:50:00+00:00,2026-06-12 18:55:00+00:00,63800.4,64143.155549999996,63686.0,63686.0,tp,ssl
long,2026-06-14 03:15:00+00:00,2026-06-14 04:45:00+00:00,64518.0,64348.50965,64636.0,64348.50965,sl,bsl
short,2026-06-15 08:50:00+00:00,2026-06-15 09:30:00+00:00,65664.01,66033.0,65620.0,65620.0,tp,ssl
long,2026-06-15 17:15:00+00:00,2026-06-15 22:20:00+00:00,66901.6,66218.45421000001,67268.0,66218.45421000001,sl,bsl
long,2026-06-16 05:10:00+00:00,2026-06-16 06:25:00+00:00,66026.0,65617.175,66301.83,66301.83,tp,bsl
short,2026-06-16 19:50:00+00:00,2026-06-17 01:20:00+00:00,65602.0,66281.81434499999,65560.0,65560.0,tp,ssl
short,2026-06-17 04:10:00+00:00,2026-06-17 05:15:00+00:00,65839.34,66233.09999999999,65770.0,65770.0,tp,ssl
long,2026-06-17 14:50:00+00:00,2026-06-17 15:35:00+00:00,65266.18,64558.234735000005,65461.38,65461.38,tp,bsl
short,2026-06-18 14:10:00+00:00,2026-06-18 14:50:00+00:00,63780.0,64477.412595,63696.29,63696.29,tp,ssl
long,2026-06-21 05:20:00+00:00,2026-06-21 07:25:00+00:00,64287.79,64183.94197500001,64588.0,64183.94197500001,sl,bsl
short,2026-06-21 08:05:00+00:00,2026-06-21 08:30:00+00:00,64119.52,64356.15199499999,63978.12,63978.12,tp,ssl
long,2026-06-21 19:45:00+00:00,2026-06-21 20:05:00+00:00,64226.43,63901.50326500001,64240.0,64240.0,tp,bsl
long,2026-06-24 08:20:00+00:00,2026-06-24 08:30:00+00:00,62698.0,62430.639065,62733.23,62733.23,tp,bsl
short,2026-06-25 03:10:00+00:00,2026-06-25 03:15:00+00:00,60760.8,61018.494,60700.01,60700.01,tp,ssl
short,2026-06-25 09:15:00+00:00,2026-06-25 09:20:00+00:00,61737.42,61993.381199999996,61680.92,61680.92,tp,ssl
short,2026-06-28 13:55:00+00:00,2026-06-28 14:05:00+00:00,60071.88,60487.24850999999,60045.32,60045.32,tp,ssl
long,2026-06-29 08:45:00+00:00,2026-06-29 10:00:00+00:00,59915.5,59362.32399,60135.92,60135.92,tp,bsl
short,2026-06-29 16:10:00+00:00,2026-06-30 12:00:00+00:00,59732.01,60810.960284999994,59097.58,59097.58,tp,ssl
short,2026-07-01 11:30:00+00:00,2026-07-01 11:50:00+00:00,58655.9,59121.53599499999,58588.0,58588.0,tp,ssl
long,2026-07-02 23:45:00+00:00,2026-07-03 00:25:00+00:00,61559.15,61311.329000000005,61606.0,61311.329000000005,sl,bsl
long,2026-07-03 02:50:00+00:00,2026-07-03 05:25:00+00:00,61430.49,61218.235570000004,61664.62,61664.62,tp,bsl
long,2026-07-03 08:40:00+00:00,2026-07-03 08:55:00+00:00,61872.01,61581.194,61900.29,61581.194,sl,bsl
short,2026-07-03 19:05:00+00:00,2026-07-03 20:05:00+00:00,62188.08,62323.656255,62138.0,62323.656255,sl,ssl
short,2026-07-04 03:05:00+00:00,2026-07-04 06:20:00+00:00,62510.93,62977.473,62432.0,62432.0,tp,ssl
short,2026-07-04 06:20:00+00:00,2026-07-04 15:05:00+00:00,62352.01,62781.344984999996,62186.01,62781.344984999996,sl,ssl
short,2026-07-04 22:50:00+00:00,2026-07-04 23:00:00+00:00,63192.02,63479.723999999995,63155.37,63155.37,tp,ssl
long,2026-07-05 20:40:00+00:00,2026-07-05 21:15:00+00:00,62741.99,62558.72499,62836.01,62836.01,tp,bsl
short,2026-07-07 06:05:00+00:00,2026-07-07 06:50:00+00:00,63074.02,63319.974165,62800.0,63319.974165,sl,ssl
short,2026-07-09 00:50:00+00:00,2026-07-09 01:05:00+00:00,62083.99,62377.77329999999,62043.59,62377.77329999999,sl,ssl
short,2026-07-09 13:30:00+00:00,2026-07-09 13:50:00+00:00,62638.04,63088.50849,62465.39,63088.50849,sl,ssl
long,2026-07-09 15:45:00+00:00,2026-07-09 18:05:00+00:00,63027.46,62434.157305,63261.0,63261.0,tp,bsl
long,2026-07-10 07:10:00+00:00,2026-07-10 08:15:00+00:00,63916.0,63790.888600000006,64200.0,64200.0,tp,bsl
long,2026-07-10 22:25:00+00:00,2026-07-10 23:40:00+00:00,64132.07,63624.172000000006,64220.0,64220.0,tp,bsl
long,2026-07-11 13:20:00+00:00,2026-07-11 13:30:00+00:00,64199.24,64097.925005000005,64228.0,64228.0,tp,bsl
short,2026-07-13 01:45:00+00:00,2026-07-13 01:55:00+00:00,63602.01,64457.212499999994,63542.33,63542.33,tp,ssl
long,2026-07-13 19:30:00+00:00,2026-07-13 19:50:00+00:00,62140.06,61794.05751500001,62184.56,62184.56,tp,bsl
long,2026-07-14 02:30:00+00:00,2026-07-14 02:45:00+00:00,62421.21,62258.75505000001,62616.0,62616.0,tp,bsl
short,2026-07-14 18:50:00+00:00,2026-07-14 20:05:00+00:00,64566.0,64929.30843,64477.23,64477.23,tp,ssl
long,2026-07-15 01:55:00+00:00,2026-07-15 04:10:00+00:00,64674.35,64387.780005,64853.08,64853.08,tp,bsl
short,2026-07-15 22:40:00+00:00,2026-07-15 23:40:00+00:00,64880.0,65087.917695,64772.0,64772.0,tp,ssl
long,2026-07-16 12:25:00+00:00,2026-07-16 12:35:00+00:00,64184.23,63987.01049,64269.42,63987.01049,sl,bsl
long,2026-07-17 21:45:00+00:00,2026-07-18 12:05:00+00:00,64105.11,63862.053,64216.61,64216.61,tp,bsl
short,2026-07-19 04:50:00+00:00,2026-07-19 09:15:00+00:00,64715.01,64999.73362499999,64610.89,64610.89,tp,ssl
short,2026-07-19 21:05:00+00:00,2026-07-19 21:20:00+00:00,64518.18,64784.376,64480.94,64480.94,tp,ssl
long,2026-07-20 14:00:00+00:00,2026-07-20 15:05:00+00:00,64427.9,63068.450000000004,64761.62,64761.62,tp,bsl
short,2026-07-20 21:25:00+00:00,2026-07-20 21:55:00+00:00,65308.56,65831.8995,65286.78,65286.78,tp,ssl
short,2026-07-21 20:10:00+00:00,2026-07-21 21:00:00+00:00,66420.17,66539.24299500001,66359.3,66359.3,tp,ssl
long,2026-07-22 02:10:00+00:00,2026-07-22 02:15:00+00:00,66466.0,66195.435725,66511.36,66511.36,tp,bsl
long,2026-07-25 03:55:00+00:00,2026-07-25 04:00:00+00:00,64085.36,63984.641675000006,64105.61,64105.61,tp,bsl
long,2026-07-26 00:05:00+00:00,2026-07-26 00:20:00+00:00,64422.79,64230.898485000005,64446.71,64446.71,tp,bsl
